Time [z = 50.000 mm: Temperature] ((min)),Temperature [z = 50.000 mm: Temperature] ((C)),Time [z = 49.990 mm: Temperature 1] ((min)),Temperature [z = 49.990 mm: Temperature 1] ((C)),Time [z = 49.521 mm: Temperature 2] ((min)),Temperature [z = 49.521 mm: Temperature 2] ((C)),Time [z = 48.125 mm: Temperature 3] ((min)),Temperature [z = 48.125 mm: Temperature 3] ((C)),Time [z = 46.250 mm: Temperature 4] ((min)),Temperature [z = 46.250 mm: Temperature 4] ((C)),Time [z = 44.375 mm: Temperature 5] ((min)),Temperature [z = 44.375 mm: Temperature 5] ((C)),Time [z = 42.500 mm: Temperature 6] ((min)),Temperature [z = 42.500 mm: Temperature 6] ((C)),Time [z = 40.625 mm: Temperature 7] ((min)),Temperature [z = 40.625 mm: Temperature 7] ((C)),Time [z = 38.750 mm: Temperature 8] ((min)),Temperature [z = 38.750 mm: Temperature 8] ((C)),Time [z = 36.875 mm: Temperature 9] ((min)),Temperature [z = 36.875 mm: Temperature 9] ((C)),Time [z = 35.000 mm: Temperature 10] ((min)),Temperature [z = 35.000 mm: Temperature 10] ((C)),Time [z = 33.125 mm: Temperature 11] ((min)),Temperature [z = 33.125 mm: Temperature 11] ((C)),Time [z = 31.250 mm: Temperature 12] ((min)),Temperature [z = 31.250 mm: Temperature 12] ((C)),Time [z = 29.375 mm: Temperature 13] ((min)),Temperature [z = 29.375 mm: Temperature 13] ((C)),Time [z = 27.500 mm: Temperature 14] ((min)),Temperature [z = 27.500 mm: Temperature 14] ((C)),Time [z = 25.625 mm: Temperature 15] ((min)),Temperature [z = 25.625 mm: Temperature 15] ((C)),Time [z = 23.750 mm: Temperature 16] ((min)),Temperature [z = 23.750 mm: Temperature 16] ((C)),Time [z = 21.875 mm: Temperature 17] ((min)),Temperature [z = 21.875 mm: Temperature 17] ((C)),Time [z = 20.479 mm: Temperature 18] ((min)),Temperature [z = 20.479 mm: Temperature 18] ((C)),Time [z = 20.010 mm: Temperature 19] ((min)),Temperature [z = 20.010 mm: Temperature 19] ((C)),Time [z = 19.990 mm: Temperature 20] ((min)),Temperature [z = 19.990 mm: Temperature 20] ((C)),Time [z = 19.573 mm: Temperature 21] ((min)),Temperature [z = 19.573 mm: Temperature 21] ((C)),Time [z = 18.333 mm: Temperature 22] ((min)),Temperature [z = 18.333 mm: Temperature 22] ((C)),Time [z = 16.667 mm: Temperature 23] ((min)),Temperature [z = 16.667 mm: Temperature 23] ((C)),Time [z = 15.000 mm: Temperature 24] ((min)),Temperature [z = 15.000 mm: Temperature 24] ((C)),Time [z = 13.333 mm: Temperature 25] ((min)),Temperature [z = 13.333 mm: Temperature 25] ((C)),Time [z = 11.667 mm: Temperature 26] ((min)),Temperature [z = 11.667 mm: Temperature 26] ((C)),Time [z = 10.000 mm: Temperature 27] ((min)),Temperature [z = 10.000 mm: Temperature 27] ((C)),Time [z = 8.333 mm: Temperature 28] ((min)),Temperature [z = 8.333 mm: Temperature 28] ((C)),Time [z = 6.667 mm: Temperature 29] ((min)),Temperature [z = 6.667 mm: Temperature 29] ((C)),Time [z = 5.000 mm: Temperature 30] ((min)),Temperature [z = 5.000 mm: Temperature 30] ((C)),Time [z = 3.333 mm: Temperature 31] ((min)),Temperature [z = 3.333 mm: Temperature 31] ((C)),Time [z = 1.667 mm: Temperature 32] ((min)),Temperature [z = 1.667 mm: Temperature 32] ((C)),Time [z = 0.427 mm: Temperature 33] ((min)),Temperature [z = 0.427 mm: Temperature 33] ((C)),Time [z = 0.010 mm: Temperature 34] ((min)),Temperature [z = 0.010 mm: Temperature 34] ((C)),Time [z = 0.000 mm: Temperature 35] ((min)),Temperature [z = 0.000 mm: Temperature 35] ((C))
66.2531483,180,66.2531483,180.032492,66.2531483,181.533623,66.2531483,185.830282,66.2531483,191.185016,66.2531483,195.919793,66.2531483,199.947834,66.2531483,203.203417,66.2531483,205.638573,66.2531483,207.22,66.2531483,207.926798,66.2531483,207.749097,66.2531483,206.687429,66.2531483,204.75277,66.2531483,201.967311,66.2531483,198.366141,66.2531483,194.000085,66.2531483,188.939552,66.2531483,184.811365,66.2531483,183.354746,66.2531483,183.32153,66.2531483,183.25646,66.2531483,183.061229,66.2531483,182.795726,66.2531483,182.526543,66.2531483,182.25406,66.2531483,181.978656,66.2531483,181.700701,66.2531483,181.420568,66.2531483,181.138622,66.2531483,180.85523,66.2531483,180.570755,66.2531483,180.285558,66.2531483,180.073124,66.2531483,180.001714,66.2531483,180
66.5065451,180,66.5065451,180.031679,66.5065451,181.495041,66.5065451,185.682523,66.5065451,190.899373,66.5065451,195.510636,66.5065451,199.432813,66.5065451,202.602563,66.5065451,204.973491,66.5065451,206.513246,66.5065451,207.201464,66.5065451,207.028542,66.5065451,205.995078,66.5065451,204.111893,66.5065451,201.40068,66.5065451,197.895487,66.5065451,193.645294,66.5065451,188.717648,66.5065451,184.696525,66.5065451,183.277307,66.5065451,183.24494,66.5065451,183.181522,66.5065451,182.991196,66.5065451,182.73225,66.5065451,182.469579,66.5065451,182.203562,66.5065451,181.934579,66.5065451,181.663005,66.5065451,181.389214,66.5065451,181.11358,66.5065451,180.836472,66.5065451,180.558261,66.5065451,180.279314,66.5065451,180.071526,66.5065451,180.001676,66.5065451,180
66.7619676,180,66.7619676,180.030859,66.7619676,181.45621,66.7619676,185.533932,66.7619676,190.61228,66.7619676,195.099554,66.7619676,198.915508,66.7619676,201.999169,66.7619676,204.30569,66.7619676,205.803664,66.7619676,206.473256,66.7619676,206.305121,66.7619676,205.299916,66.7619676,203.468291,66.7619676,200.831434,66.7619676,197.422361,66.7619676,193.288244,66.7619676,188.493828,66.7619676,184.58019,66.7619676,183.19858,66.7619676,183.167066,66.7619676,183.105314,66.7619676,182.919929,66.7619676,182.667597,66.7619676,182.411507,66.7619676,182.152039,66.7619676,181.889573,66.7619676,181.624487,66.7619676,181.357159,66.7619676,181.087964,66.7619676,180.817277,66.7619676,180.545472,66.7619676,180.272922,66.7619676,180.06989,66.7619676,180.001638,66.7619676,180
66.9721168,180,66.9721168,180.030192,66.9721168,181.424567,66.9721168,185.412741,66.9721168,190.378012,66.9721168,194.76405,66.9721168,198.493283,66.9721168,201.506657,66.9721168,203.760592,66.9721168,205.224451,66.9721168,205.878834,66.9721168,205.714611,66.9721168,204.732472,66.9721168,202.942917,66.9721168,200.366706,66.9721168,197.036006,66.9721168,192.996521,66.9721168,188.310709,66.9721168,184.484628,66.9721168,183.13362,66.9721168,183.102801,66.9721168,183.042403,66.9721168,182.861047,66.9721168,182.614125,66.9721168,182.363434,66.9721168,182.109353,66.9721168,181.85226,66.9721168,181.592535,66.9721168,181.330554,66.9721168,181.066695,66.9721168,180.801334,66.9721168,180.534848,66.9721168,180.267612,66.9721168,180.06853,66.9721168,180.001606,66.9721168,180
67.2280886,180,67.2280886,180.029384,67.2280886,181.386273,67.2280886,185.266183,67.2280886,190.094857,67.2280886,194.358661,67.2280886,197.983214,67.2280886,200.911758,67.2280886,203.102226,67.2280886,204.52491,67.2280886,205.160937,67.2280886,205.001427,67.2280886,204.047108,67.2280886,202.30828,67.2280886,199.805181,67.2280886,196.568958,67.2280886,192.643566,67.2280886,188.088772,67.2280886,184.368441,67.2280886,183.054444,67.2280886,183.024465,67.2280886,182.965707,67.2280886,182.789232,67.2280886,182.548868,67.2280886,182.30473,67.2280886,182.057197,67.2280886,181.806645,67.2280886,181.553453,67.2280886,181.297999,67.2280886,181.040661,67.2280886,180.781814,67.2280886,180.521837,67.2280886,180.261107,67.2280886,180.066865,67.2280886,180.001567,67.2280886,180
67.4642353,180,67.4642353,180.028649,67.4642353,181.35142,67.4642353,185.132746,67.4642353,189.836987,67.4642353,193.98943,67.4642353,197.518611,67.4642353,200.369857,67.4642353,202.502484,67.4642353,203.887635,67.4642353,204.506927,67.4642353,204.35171,67.4642353,203.422735,67.4642353,201.730109,67.4642353,199.293573,67.4642353,196.143334,67.4642353,192.321757,67.4642353,187.88616,67.4642353,184.262005,67.4642353,182.981656,67.4642353,182.952441,67.4642353,182.895175,67.4642353,182.723145,67.4642353,182.488766,67.4642353,182.250623,67.4642353,182.009092,67.4642353,181.764549,67.4642353,181.517369,67.4642353,181.267929,67.4642353,181.016605,67.4642353,180.763773,67.4642353,180.50981,67.4642353,180.255093,67.4642353,180.065326,67.4642353,180.001531,67.4642353,180
67.6946578,180,67.6946578,180.027941,67.6946578,181.317843,67.6946578,185.004179,67.6946578,189.588552,67.6946578,193.633756,67.6946578,197.071102,67.6946578,199.847913,67.6946578,201.924832,67.6946578,203.27383,67.6946578,203.876997,67.6946578,203.725907,67.6946578,202.82133,67.6946578,201.173169,67.6946578,198.800677,67.6946578,195.733149,67.6946578,192.011435,67.6946578,187.690541,67.6946578,184.158976,67.6946578,182.911017,67.6946578,182.882537,67.6946578,182.826707,67.6946578,182.658963,67.6946578,182.430362,67.6946578,182.198018,67.6946578,181.962302,67.6946578,181.723585,67.6946578,181.482242,67.6946578,181.238647,67.6946578,180.993172,67.6946578,180.746195,67.6946578,180.49809,67.6946578,180.249233,67.6946578,180.063826,67.6946578,180.001496,67.6946578,180
67.9300571,180,67.9300571,180.027229,67.9300571,181.284072,67.9300571,184.874882,67.9300571,189.338693,67.9300571,193.276018,67.9300571,196.62097,67.9300571,199.322877,67.9300571,201.343723,67.9300571,202.656321,67.9300571,203.243249,67.9300571,203.09631,67.9300571,202.216281,67.9300571,200.612852,67.9300571,198.304764,67.9300571,195.320385,67.9300571,191.699037,67.9300571,187.493399,67.9300571,184.05486,67.9300571,182.839454,67.9300571,182.811713,67.9300571,182.757328,67.9300571,182.593896,67.9300571,182.371117,67.9300571,182.144625,67.9300571,181.914786,67.9300571,181.681968,67.9300571,181.446541,67.9300571,181.208876,67.9300571,180.969343,67.9300571,180.728316,67.9300571,180.486167,67.9300571,180.243271,67.9300571,180.062299,67.9300571,180.00146,67.9300571,180
68.1607788,180,68.1607788,180.026543,68.1607788,181.251503,68.1607788,184.75017,68.1607788,189.097715,68.1607788,192.931032,68.1607788,196.186905,68.1607788,198.816585,68.1607788,200.783349,68.1607788,202.060833,68.1607788,202.632091,68.1607788,202.489146,68.1607788,201.632783,68.1607788,200.07247,68.1607788,197.826443,68.1607788,194.922167,68.1607788,191.3975,68.1607788,187.302916,68.1607788,183.954044,68.1607788,182.770011,68.1607788,182.742983,68.1607788,182.689991,68.1607788,182.53072,68.1607788,182.313567,68.1607788,182.092737,68.1607788,181.868592,68.1607788,181.641495,68.1607788,181.411811,68.1607788,181.179907,68.1607788,180.94615,68.1607788,180.710911,68.1607788,180.474559,68.1607788,180.237465,68.1607788,180.060813,68.1607788,180.001425,68.1607788,180
68.4294256,180,68.4294256,180.025758,68.4294256,181.214313,68.4294256,184.60779,68.4294256,188.822606,68.4294256,192.537173,68.4294256,195.691323,68.4294256,198.238504,68.4294256,200.143477,68.4294256,201.380828,68.4294256,201.934169,68.4294256,201.79578,68.4294256,200.966447,68.4294256,199.45537,68.4294256,197.280188,68.4294256,194.467321,68.4294256,191.052953,68.4294256,187.085044,68.4294256,183.838456,68.4294256,182.690226,68.4294256,182.664011,68.4294256,182.612609,68.4294256,182.458093,68.4294256,182.247373,68.4294256,182.033028,68.4294256,181.815412,68.4294256,181.594882,68.4294256,181.371799,68.4294256,181.146523,68.4294256,180.919417,68.4294256,180.690846,68.4294256,180.461175,68.4294256,180.230771,68.4294256,180.059099,68.4294256,180.001385,68.4294256,180
68.6828223,180,68.6828223,180.025036,68.6828223,181.18005,68.6828223,184.476532,68.6828223,188.568908,68.6828223,192.17392,68.6828223,195.234208,68.6828223,197.70524,68.6828223,199.553159,68.6828223,200.753441,68.6828223,201.290226,68.6828223,201.156037,68.6828223,200.351654,68.6828223,198.886014,68.6828223,196.77619,68.6828223,194.047619,68.6828223,190.734938,68.6828223,186.8838,68.6828223,183.731456,68.6828223,182.616186,68.6828223,182.590719,68.6828223,182.54078,68.6828223,182.390647,68.6828223,182.18587,68.6828223,181.977524,68.6828223,181.765957,68.6828223,181.55152,68.6828223,181.334566,68.6828223,181.11545,68.6828223,180.894529,68.6828223,180.672163,68.6828223,180.448712,68.6828223,180.224537,68.6828223,180.057503,68.6828223,180.001348,68.6828223,180
68.8955723,180,68.8955723,180.02444,68.8955723,181.151783,68.8955723,184.368368,68.8955723,188.359987,68.8955723,191.874868,68.8955723,194.857933,68.8955723,197.266306,68.8955723,199.067266,68.8955723,200.237031,68.8955723,200.76018,68.8955723,200.62944,68.8955723,199.845581,68.8955723,198.417318,68.8955723,196.361244,68.8955723,193.701984,68.8955723,190.472906,68.8955723,186.717796,68.8955723,183.643045,68.8955723,182.554959,68.8955723,182.53011,68.8955723,182.48138,68.8955723,182.334864,68.8955723,182.134989,68.8955723,181.931594,68.8955723,181.725023,68.8955723,181.515619,68.8955723,181.303732,68.8955723,181.089712,68.8955723,180.873911,68.8955723,180.656683,68.8955723,180.438384,68.8955723,180.219371,68.8955723,180.05618,68.8955723,180.001317,68.8955723,180
69.1483941,180,69.1483941,180.023749,69.1483941,181.119022,69.1483941,184.242873,69.1483941,188.117442,69.1483941,191.527588,69.1483941,194.420894,69.1483941,196.75641,69.1483941,198.50275,69.1483941,199.637007,69.1483941,200.144285,69.1483941,200.01755,69.1483941,199.257561,69.1483941,197.872759,69.1483941,195.879163,69.1483941,193.300437,69.1483941,190.168467,69.1483941,186.524858,69.1483941,183.540113,69.1483941,182.483511,69.1483941,182.459376,69.1483941,182.412045,69.1483941,182.269723,69.1483941,182.075544,69.1483941,181.877913,69.1483941,181.677164,69.1483941,181.473634,69.1483941,181.267665,69.1483941,181.0596,69.1483941,180.849785,69.1483941,180.638567,69.1483941,180.426297,69.1483941,180.213324,69.1483941,180.054631,69.1483941,180.00128,69.1483941,180
69.3621158,180,69.3621158,180.023176,69.3621158,181.09187,69.3621158,184.138977,69.3621158,187.916772,69.3621158,191.240347,69.3621158,194.059455,69.3621158,196.334735,69.3621158,198.035905,69.3621158,199.14079,69.3621158,199.634933,69.3621158,199.511504,69.3621158,198.771246,69.3621158,197.422367,69.3621158,195.480405,69.3621158,192.968218,69.3621158,189.91647,69.3621158,186.364996,69.3621158,183.454705,69.3621158,182.42419,69.3621158,182.400648,69.3621158,182.354478,69.3621158,182.215633,69.3621158,182.026175,69.3621158,181.83332,69.3621158,181.637399,69.3621158,181.438742,69.3621158,181.237685,69.3621158,181.034566,69.3621158,180.829724,69.3621158,180.623503,69.3621158,180.416245,69.3621158,180.208295,69.3621158,180.053344,69.3621158,180.00125,69.3621158,180
69.6155126,180,69.6155126,180.022516,69.6155126,181.060531,69.6155126,184.018934,69.6155126,187.684777,69.6155126,190.908175,69.6155126,193.641403,69.6155126,195.846939,69.6155126,197.495792,69.6155126,198.566645,69.6155126,199.045565,69.6155126,198.925959,69.6155126,198.20855,69.6155126,196.901269,69.6155126,195.019074,69.6155126,192.583884,69.6155126,189.624937,69.6155126,186.180005,69.6155126,183.355727,69.6155126,182.355303,69.6155126,182.332444,69.6155126,182.287612,69.6155126,182.152783,69.6155126,181.968785,69.6155126,181.781466,69.6155126,181.591146,69.6155126,181.398148,69.6155126,181.202799,69.6155126,181.00543,69.6155126,180.806375,69.6155126,180.605966,69.6155126,180.404542,69.6155126,180.202441,69.6155126,180.051845,69.6155126,180.001215,69.6155126,180
69.8709351,180,69.8709351,180.021865,69.8709351,181.029694,69.8709351,183.900924,69.8709351,187.456844,69.8709351,190.581906,69.8709351,193.230825,69.8709351,195.367878,69.8709351,196.965345,69.8709351,198.002764,69.8709351,198.466722,69.8709351,198.350862,69.8709351,197.655888,69.8709351,196.389445,69.8709351,194.565913,69.8709351,192.206278,69.8709351,189.338383,69.8709351,185.99801,69.8709351,183.258226,69.8709351,182.287401,69.8709351,182.265214,69.8709351,182.2217,69.8709351,182.090823,69.8709351,181.912199,69.8709351,181.730328,69.8709351,181.545522,69.8709351,181.358098,69.8709351,181.168375,69.8709351,180.976677,69.8709351,180.783328,69.8709351,180.588656,69.8709351,180.39299,69.8709351,180.196661,69.8709351,180.050364,69.8709351,180.00118,69.8709351,180
70.0810843,180,70.0810843,180.021345,70.0810843,181.005022,70.0810843,183.80644,70.0810843,187.274265,70.0810843,190.320491,70.0810843,192.901801,70.0810843,194.983918,70.0810843,196.540151,70.0810843,197.550733,70.0810843,198.002675,70.0810843,197.889818,70.0810843,197.212844,70.0810843,195.979163,70.0810843,194.202683,70.0810843,191.903626,70.0810843,189.108709,70.0810843,185.852105,70.0810843,183.179956,70.0810843,182.232801,70.0810843,182.211152,70.0810843,182.168691,70.0810843,182.040976,70.0810843,181.866659,70.0810843,181.689161,70.0810843,181.508785,70.0810843,181.325843,70.0810843,181.140647,70.0810843,180.953512,70.0810843,180.764759,70.0810843,180.574707,70.0810843,180.38368,70.0810843,180.192003,70.0810843,180.049172,70.0810843,180.001153,70.0810843,180
70.3370561,180,70.3370561,180.020726,70.3370561,180.975667,70.3370561,183.694111,70.3370561,187.057322,70.3370561,190.009961,70.3370561,192.511007,70.3370561,194.527895,70.3370561,196.035156,70.3370561,197.013855,70.3370561,197.451519,70.3370561,197.342221,70.3370561,196.686619,70.3370561,195.491836,70.3370561,193.771205,70.3370561,191.544041,70.3370561,188.835725,70.3370561,185.678556,70.3370561,183.086767,70.3370561,182.167768,70.3370561,182.146759,70.3370561,182.105551,70.3370561,181.981601,70.3370561,181.812408,70.3370561,181.640111,70.3370561,181.465009,70.3370561,181.287402,70.3370561,181.107596,70.3370561,180.925898,70.3370561,180.742621,70.3370561,180.558076,70.3370561,180.37258,70.3370561,180.186449,70.3370561,180.047749,70.3370561,180.001119,70.3370561,180
70.5732028,180,70.5732028,180.020171,70.5732028,180.949374,70.5732028,183.59348,70.5732028,186.862931,70.5732028,189.731668,70.5732028,192.16074,70.5732028,194.119119,70.5732028,195.582439,70.5732028,196.532525,70.5732028,196.95737,70.5732028,196.851261,70.5732028,196.214832,70.5732028,195.054941,70.5732028,193.384398,70.5732028,191.22169,70.5732028,188.590994,70.5732028,185.522916,70.5732028,183.003095,70.5732028,182.109303,70.5732028,182.088866,70.5732028,182.048781,70.5732028,181.928203,70.5732028,181.763604,70.5732028,181.595977,70.5732028,181.425611,70.5732028,181.252799,70.5732028,181.07784,70.5732028,180.901035,70.5732028,180.722686,70.5732028,180.5431,70.5732028,180.362584,70.5732028,180.181447,70.5732028,180.046469,70.5732028,180.001089,70.5732028,180
70.8036253,180,70.8036253,180.019644,70.8036253,180.924396,70.8036253,183.497874,70.8036253,186.678275,70.8036253,189.467345,70.8036253,191.828072,70.8036253,193.730879,70.8036253,195.152456,70.8036253,196.075351,70.8036253,196.48801,70.8036253,196.384927,70.8036253,195.766709,70.8036253,194.639958,70.8036253,193.016977,70.8036253,190.915461,70.8036253,188.358447,70.8036253,185.374958,70.8036253,182.92349,70.8036253,182.053636,70.8036253,182.033743,70.8036253,181.994724,70.8036253,181.87735,70.8036253,181.71712,70.8036253,181.553935,70.8036253,181.388075,70.8036253,181.219829,70.8036253,181.049486,70.8036253,180.87734,70.8036253,180.703686,70.8036253,180.528825,70.8036253,180.353055,70.8036253,180.176679,70.8036253,180.045247,70.8036253,180.001061,70.8036253,180
71.0718496,180,71.0718496,180.019049,71.0718496,180.896172,71.0718496,183.389878,71.0718496,186.469704,71.0718496,189.168786,71.0718496,191.452297,71.0718496,193.292307,71.0718496,194.666698,71.0718496,195.558851,71.0718496,195.957728,71.0718496,195.85806,71.0718496,195.260425,71.0718496,194.171125,71.0718496,192.601882,71.0718496,190.569489,71.0718496,188.095685,71.0718496,185.207701,71.0718496,182.833409,71.0718496,181.990594,71.0718496,181.971316,71.0718496,181.933501,71.0718496,181.819748,71.0718496,181.664457,71.0718496,181.506294,71.0718496,181.345535,71.0718496,181.182457,71.0718496,181.017342,71.0718496,180.850475,71.0718496,180.682144,71.0718496,180.512638,71.0718496,180.342249,71.0718496,180.171272,71.0718496,180.043863,71.0718496,180.001028,71.0718496,180
71.3246713,180,71.3246713,180.018506,71.3246713,180.870439,71.3246713,183.291358,71.3246713,186.279385,71.3246713,188.896325,71.3246713,191.109342,71.3246713,192.892005,71.3246713,194.223297,71.3246713,195.087361,71.3246713,195.473642,71.3246713,195.377089,71.3246713,194.798253,71.3246713,193.743156,71.3246713,192.222981,71.3246713,190.253684,71.3246713,187.85582,71.3246713,185.054987,71.3246713,182.751087,71.3246713,181.932915,71.3246713,181.914197,71.3246713,181.877479,71.3246713,181.767029,71.3246713,181.616245,71.3246713,181.462673,71.3246713,181.306578,71.3246713,181.148228,71.3246713,180.987898,71.3246713,180.825865,71.3246713,180.662407,71.3246713,180.497807,71.3246713,180.332349,71.3246713,180.166318,71.3246713,180.042594,71.3246713,180.000998,71.3246713,180
71.5383931,180,71.5383931,180.018059,71.5383931,180.849236,71.5383931,183.210283,71.5383931,186.122879,71.5383931,188.672343,71.5383931,190.827452,71.5383931,192.562999,71.5383931,193.858872,71.5383931,194.69985,71.5383931,195.075774,71.5383931,194.981779,71.5383931,194.418388,71.5383931,193.391392,71.5383931,191.911523,71.5383931,189.994047,71.5383931,187.658548,71.5383931,184.929302,71.5383931,182.683287,71.5383931,181.885414,71.5383931,181.867156,71.5383931,181.831344,71.5383931,181.723614,71.5383931,181.576542,71.5383931,181.426748,71.5383931,181.274491,71.5383931,181.120034,71.5383931,180.963643,71.5383931,180.80559,71.5383931,180.646146,71.5383931,180.485588,71.5383931,180.324191,71.5383931,180.162236,71.5383931,180.041549,71.5383931,180.000974,71.5383931,180
71.7917898,180,71.7917898,180.017545,71.7917898,180.824898,71.7917898,183.117119,71.7917898,185.942932,71.7917898,188.41475,71.7917898,190.50321,71.7917898,192.184519,71.7917898,193.439609,71.7917898,194.253998,71.7917898,194.617993,71.7917898,194.52694,71.7917898,193.981333,71.7917898,192.986691,71.7917898,191.553219,71.7917898,189.695383,71.7917898,187.431641,71.7917898,184.784742,71.7917898,182.605249,71.7917898,181.830667,71.7917898,181.812939,71.7917898,181.778165,71.7917898,181.673559,71.7917898,181.530755,71.7917898,181.38531,71.7917898,181.237474,71.7917898,181.087504,71.7917898,180.935656,71.7917898,180.782194,71.7917898,180.627381,71.7917898,180.471486,71.7917898,180.314777,71.7917898,180.157524,71.7917898,180.040342,71.7917898,180.000946,71.7917898,180
72.0045398,180,72.0045398,180.017125,72.0045398,180.804992,72.0045398,183.041019,72.0045398,185.796062,72.0045398,188.20458,72.0045398,190.238705,72.0045398,191.87579,72.0045398,193.097623,72.0045398,193.890325,72.0045398,194.244587,72.0045398,194.155931,72.0045398,193.624826,72.0045398,192.656562,72.0045398,191.260914,72.0045398,189.45169,72.0045398,187.246433,72.0045398,184.666667,72.0045398,182.541469,72.0045398,181.785932,72.0045398,181.768636,72.0045398,181.734712,72.0045398,181.63266,72.0045398,181.493343,72.0045398,181.351451,72.0045398,181.207227,72.0045398,181.06092,72.0045398,180.912783,72.0045398,180.763071,72.0045398,180.612043,72.0045398,180.459959,72.0045398,180.307081,72.0045398,180.153673,72.0045398,180.039356,72.0045398,180.000922,72.0045398,180
72.2573616,180,72.2573616,180.016642,72.2573616,180.782105,72.2573616,182.953431,72.2573616,185.626917,72.2573616,187.962474,72.2573616,189.933962,72.2573616,191.520056,72.2573616,192.703533,72.2573616,193.471219,72.2573616,193.814252,72.2573616,193.72836,72.2573616,193.213979,72.2573616,192.276136,72.2573616,190.9241,72.2573616,189.170914,72.2573616,187.033064,72.2573616,184.530649,72.2573616,182.467951,72.2573616,181.734302,72.2573616,181.717504,72.2573616,181.684555,72.2573616,181.585441,72.2573616,181.450141,72.2573616,181.312343,72.2573616,181.172286,72.2573616,181.030209,72.2573616,180.886357,72.2573616,180.740978,72.2573616,180.594321,72.2573616,180.44664,72.2573616,180.298188,72.2573616,180.149223,72.2573616,180.038216,72.2573616,180.000896,72.2573616,180
72.5133333,180,72.5133333,180.016168,72.5133333,180.759621,72.5133333,182.867475,72.5133333,185.461038,72.5133333,187.72512,72.5133333,189.635245,72.5133333,191.17138,72.5133333,192.31727,72.5133333,193.060439,72.5133333,193.392464,72.5133333,193.309276,72.5133333,192.811283,72.5133333,191.903247,72.5133333,190.593934,72.5133333,188.895637,72.5133333,186.823806,72.5133333,184.397172,72.5133333,182.395765,72.5133333,181.683612,72.5133333,181.667303,72.5133333,181.635312,72.5133333,181.539084,72.5133333,181.407726,72.5133333,181.273948,72.5133333,181.13798,72.5133333,181.000054,72.5133333,180.860408,72.5133333,180.719281,72.5133333,180.576916,72.5133333,180.433559,72.5133333,180.289454,72.5133333,180.144852,72.5133333,180.037097,72.5133333,180.00087,72.5133333,180
72.7244801,180,72.7244801,180.015789,72.7244801,180.74168,72.7244801,182.798836,72.7244801,185.328517,72.7244801,187.535455,72.7244801,189.396515,72.7244801,190.892695,72.7244801,192.008521,72.7244801,192.732074,72.7244801,193.055291,72.7244801,192.974267,72.7244801,192.489383,72.7244801,191.605188,72.7244801,190.330043,72.7244801,188.675634,72.7244801,186.656582,72.7244801,184.29051,72.7244801,182.338047,72.7244801,181.643041,72.7244801,181.627121,72.7244801,181.595895,72.7244801,181.501971,72.7244801,181.373762,72.7244801,181.243198,72.7244801,181.110501,72.7244801,180.975898,72.7244801,180.839619,72.7244801,180.701898,72.7244801,180.562972,72.7244801,180.423078,72.7244801,180.282456,72.7244801,180.14135,72.7244801,180.0362,72.7244801,180.000848,72.7244801,180
