Time [z = 49.990 mm: Temperature 1] ((min)),Temperature [z = 49.990 mm: Temperature 1] ((C)),Time [z = 49.521 mm: Temperature 2] ((min)),Temperature [z = 49.521 mm: Temperature 2] ((C)),Time [z = 48.125 mm: Temperature 3] ((min)),Temperature [z = 48.125 mm: Temperature 3] ((C)),Time [z = 46.250 mm: Temperature 4] ((min)),Temperature [z = 46.250 mm: Temperature 4] ((C)),Time [z = 44.375 mm: Temperature 5] ((min)),Temperature [z = 44.375 mm: Temperature 5] ((C)),Time [z = 42.500 mm: Temperature 6] ((min)),Temperature [z = 42.500 mm: Temperature 6] ((C)),Time [z = 40.625 mm: Temperature 7] ((min)),Temperature [z = 40.625 mm: Temperature 7] ((C)),Time [z = 38.750 mm: Temperature 8] ((min)),Temperature [z = 38.750 mm: Temperature 8] ((C)),Time [z = 36.875 mm: Temperature 9] ((min)),Temperature [z = 36.875 mm: Temperature 9] ((C)),Time [z = 35.000 mm: Temperature 10] ((min)),Temperature [z = 35.000 mm: Temperature 10] ((C)),Time [z = 33.125 mm: Temperature 11] ((min)),Temperature [z = 33.125 mm: Temperature 11] ((C)),Time [z = 31.250 mm: Temperature 12] ((min)),Temperature [z = 31.250 mm: Temperature 12] ((C)),Time [z = 29.375 mm: Temperature 13] ((min)),Temperature [z = 29.375 mm: Temperature 13] ((C)),Time [z = 27.500 mm: Temperature 14] ((min)),Temperature [z = 27.500 mm: Temperature 14] ((C)),Time [z = 25.625 mm: Temperature 15] ((min)),Temperature [z = 25.625 mm: Temperature 15] ((C)),Time [z = 23.750 mm: Temperature 16] ((min)),Temperature [z = 23.750 mm: Temperature 16] ((C)),Time [z = 21.875 mm: Temperature 17] ((min)),Temperature [z = 21.875 mm: Temperature 17] ((C)),Time [z = 20.479 mm: Temperature 18] ((min)),Temperature [z = 20.479 mm: Temperature 18] ((C)),Time [z = 20.010 mm: Temperature 19] ((min)),Temperature [z = 20.010 mm: Temperature 19] ((C)),Time [z = 19.990 mm: Temperature 20] ((min)),Temperature [z = 19.990 mm: Temperature 20] ((C)),Time [z = 19.573 mm: Temperature 21] ((min)),Temperature [z = 19.573 mm: Temperature 21] ((C)),Time [z = 18.333 mm: Temperature 22] ((min)),Temperature [z = 18.333 mm: Temperature 22] ((C)),Time [z = 16.667 mm: Temperature 23] ((min)),Temperature [z = 16.667 mm: Temperature 23] ((C)),Time [z = 15.000 mm: Temperature 24] ((min)),Temperature [z = 15.000 mm: Temperature 24] ((C)),Time [z = 13.333 mm: Temperature 25] ((min)),Temperature [z = 13.333 mm: Temperature 25] ((C)),Time [z = 11.667 mm: Temperature 26] ((min)),Temperature [z = 11.667 mm: Temperature 26] ((C)),Time [z = 10.000 mm: Temperature 27] ((min)),Temperature [z = 10.000 mm: Temperature 27] ((C)),Time [z = 8.333 mm: Temperature 28] ((min)),Temperature [z = 8.333 mm: Temperature 28] ((C)),Time [z = 6.667 mm: Temperature 29] ((min)),Temperature [z = 6.667 mm: Temperature 29] ((C)),Time [z = 5.000 mm: Temperature 30] ((min)),Temperature [z = 5.000 mm: Temperature 30] ((C)),Time [z = 3.333 mm: Temperature 31] ((min)),Temperature [z = 3.333 mm: Temperature 31] ((C)),Time [z = 1.667 mm: Temperature 32] ((min)),Temperature [z = 1.667 mm: Temperature 32] ((C)),Time [z = 0.427 mm: Temperature 33] ((min)),Temperature [z = 0.427 mm: Temperature 33] ((C)),Time [z = 0.010 mm: Temperature 34] ((min)),Temperature [z = 0.010 mm: Temperature 34] ((C))
36.7433165,116.499778,36.7433165,113.065938,36.7433165,108.903767,36.7433165,103.638083,36.7433165,98.833854,36.7433165,94.4801705,36.7433165,90.57335,36.7433165,87.1073314,36.7433165,84.0766365,36.7433165,81.4758512,36.7433165,79.2999624,36.7433165,77.5444141,36.7433165,76.2051992,36.7433165,75.2789145,36.7433165,74.7628024,36.7433165,74.6547769,36.7433165,74.9534378,36.7433165,75.4106429,36.7433165,75.6151995,36.7433165,75.6202685,36.7433165,75.6321898,36.7433165,75.6813765,36.7433165,75.7758754,36.7433165,75.9069663,36.7433165,76.0746662,36.7433165,76.2789999,36.7433165,76.5199923,36.7433165,76.7976973,36.7433165,77.1120898,36.7433165,77.463468,36.7433165,77.8509536,36.7433165,78.2780868,36.7433165,78.6032843,36.7433165,79.7025725
36.9967132,117.24721,36.9967132,113.806609,36.9967132,109.635676,36.9967132,104.358093,36.9967132,99.5421085,36.9967132,95.1770236,36.9967132,91.2593341,36.9967132,87.7831169,36.9967132,84.7430071,36.9967132,82.1336824,36.9967132,79.9502052,36.9967132,78.1880803,36.9967132,76.8433485,36.9967132,75.9126421,36.9967132,75.3932272,36.9967132,75.2830301,36.9967132,75.5806508,36.9967132,76.0377313,36.9967132,76.2423864,36.9967132,76.247459,36.9967132,76.2593931,36.9967132,76.3086578,36.9967132,76.4033439,36.9967132,76.5347282,36.9967132,76.7028273,36.9967132,76.9076657,36.9967132,77.1492678,36.9967132,77.4276872,36.9967132,77.7428981,36.9967132,78.0951987,36.9967132,78.4837076,36.9967132,78.9119735,36.9967132,79.2380352,36.9967132,80.3402492
37.2094632,117.875206,37.2094632,114.42902,37.2094632,110.250835,37.2094632,104.963385,37.2094632,100.137638,37.2094632,95.7630767,37.2094632,91.836347,37.2094632,88.3516434,37.2094632,85.303696,37.2094632,82.68726,37.2094632,80.4974611,37.2094632,78.7298546,37.2094632,77.3805213,37.2094632,76.4461229,37.2094632,75.923945,37.2094632,75.8119235,37.2094632,76.1086584,37.2094632,76.5656177,37.2094632,76.770348,37.2094632,76.7754234,37.2094632,76.7873678,37.2094632,76.8366965,37.2094632,76.9315372,37.2094632,77.0631643,37.2094632,77.2315942,37.2094632,77.4368511,37.2094632,77.6789591,37.2094632,77.9579714,37.2094632,78.2738617,37.2094632,78.6269281,37.2094632,79.0162867,37.2094632,79.4454934,37.2094632,79.7722729,37.2094632,80.8769169
37.462285,118.622015,37.462285,115.169302,37.462285,110.982628,37.462285,105.683612,37.462285,100.846399,37.462285,96.4606956,37.462285,92.5233285,37.462285,89.0286333,37.462285,85.9714539,37.462285,83.346638,37.462285,81.1493861,37.462285,79.3753137,37.462285,78.0205485,37.462285,77.0817867,37.462285,76.5563366,37.462285,76.4421451,37.462285,76.7378115,37.462285,77.1946073,37.462285,77.3994191,37.462285,77.4044975,37.462285,77.4164539,37.462285,77.4658568,37.462285,77.5608781,37.462285,77.6927895,37.462285,77.8616072,37.462285,78.0673552,37.462285,78.3100571,37.462285,78.5897656,37.462285,78.9064538,37.462285,79.2604199,37.462285,79.6507769,37.462285,80.081089,37.462285,80.408712,37.462285,81.516212
37.7182567,119.378731,37.7182567,115.919534,37.7182567,111.724402,37.7182567,106.413836,37.7182567,101.565155,37.7182567,97.1682934,37.7182567,93.2202657,37.7182567,89.715551,37.7182567,86.6491097,37.7182567,84.015883,37.7182567,81.8111472,37.7182567,80.0305783,37.7182567,78.670351,37.7182567,77.7271959,37.7182567,77.1984437,37.7182567,77.0820519,37.7182567,77.3766182,37.7182567,77.8332254,37.7182567,78.0381096,37.7182567,78.043191,37.7182567,78.0551588,37.7182567,78.1046349,37.7182567,78.1998355,37.7182567,78.3320301,37.7182567,78.5012349,37.7182567,78.7074732,37.7182567,78.9507685,37.7182567,79.231173,37.7182567,79.5486591,37.7182567,79.903525,37.7182567,80.2948806,37.7182567,80.7262985,37.7182567,81.0547654,37.7182567,82.1651229
37.9294035,120.00338,37.9294035,116.538927,37.9294035,112.336927,37.9294035,107.016963,37.9294035,102.158935,37.9294035,97.7529666,37.9294035,93.7962307,37.9294035,90.2833265,37.9294035,87.209311,37.9294035,84.5692029,37.9294035,82.3583411,37.9294035,80.5724514,37.9294035,79.2077467,37.9294035,78.2609859,37.9294035,77.7295176,37.9294035,77.6113076,37.9294035,77.9049519,37.9294035,78.3613862,37.9294035,78.5663231,37.9294035,78.5714067,37.9294035,78.5833836,37.9294035,78.6329187,37.9294035,78.7282644,37.9294035,78.8606893,37.9294035,79.0302089,37.9294035,79.2368466,37.9294035,79.4806253,37.9294035,79.761597,37.9294035,80.0797334,37.9294035,80.435333,37.9294035,80.827503,37.9294035,81.2598227,37.9294035,81.5889781,37.9294035,82.7016665
38.184826,120.759572,38.184826,117.288873,38.184826,113.07869,38.184826,107.747504,38.184826,102.878292,38.184826,98.4614165,38.184826,94.4942423,38.184826,90.971516,38.184826,87.8884121,38.184826,85.2400436,38.184826,83.0218247,38.184826,81.2295411,38.184826,79.8594519,38.184826,78.9083492,38.184826,78.3736032,38.184826,78.2531887,38.184826,78.5456991,38.184826,79.0019018,38.184826,79.2068927,38.184826,79.2119788,38.184826,79.2239661,38.184826,79.2735706,38.184826,79.3690888,38.184826,79.5017879,38.184826,79.6716832,38.184826,79.8787978,38.184826,80.1231543,38.184826,80.404804,38.184826,80.7237183,38.184826,81.0801953,38.184826,81.4733396,38.184826,81.9067384,38.184826,82.2367174,38.184826,83.3521952
38.4202252,121.457016,38.4202252,117.980671,38.4202252,113.763071,38.4202252,108.421693,38.4202252,103.542301,38.4202252,99.1154827,38.4202252,95.1387847,38.4202252,91.6070904,38.4202252,88.5156838,38.4202252,85.859765,38.4202252,83.6348178,38.4202252,81.836683,38.4202252,80.4616618,38.4202252,79.5065767,38.4202252,78.9688166,38.4202252,78.8463648,38.4202252,79.1378114,38.4202252,79.5937792,38.4202252,79.7988109,38.4202252,79.803899,38.4202252,79.8158956,38.4202252,79.8655623,38.4202252,79.9612362,38.4202252,80.0941839,38.4202252,80.2644205,38.4202252,80.4719686,38.4202252,80.7168505,38.4202252,80.9991172,38.4202252,81.3187394,38.4202252,81.6760153,38.4202252,82.0700467,38.4202252,82.5044284,38.4202252,82.8351576,38.4202252,83.9531762
38.650947,122.141105,38.650947,118.659329,38.650947,114.434576,38.650947,109.083341,38.650947,104.194085,38.650947,99.7576194,38.650947,95.7716721,38.650947,92.2312626,38.650947,89.1317832,38.650947,86.4685195,38.650947,84.2370239,38.650947,82.4331907,38.650947,81.053362,38.650947,80.0943896,38.650947,79.5536807,38.650947,79.4292257,38.650947,79.7196111,38.650947,80.1753273,38.650947,80.3803904,38.650947,80.3854803,38.650947,80.3974853,38.650947,80.4472113,38.650947,80.543035,38.650947,80.6762225,38.650947,80.8467889,38.650947,81.0547564,38.650947,81.3001469,38.650947,81.5830112,38.650947,81.9033191,38.650947,82.2613692,38.650947,82.6562603,38.650947,83.0915945,38.650947,83.423051,38.650947,84.5435328
38.8870937,122.841796,38.8870937,119.354566,38.8870937,115.12261,38.8870937,109.761428,38.8870937,104.862193,38.8870937,100.415956,38.8870937,96.4206295,38.8870937,92.8713767,38.8870937,89.7637008,38.8870937,87.092976,38.8870937,84.8548247,38.8870937,83.0451958,38.8870937,81.660473,38.8870937,80.6975376,38.8870937,80.1538149,38.8870937,80.0273023,38.8870937,80.3165819,38.8870937,80.7720186,38.8870937,80.9771046,38.8870937,80.9821961,38.8870937,80.9942094,38.8870937,81.0439943,38.8870937,81.1399682,38.8870937,81.2733974,38.8870937,81.4442965,38.8870937,81.6526875,38.8870937,81.8985921,38.8870937,82.1820605,38.8870937,82.503062,38.8870937,82.8618952,38.8870937,83.2576563,38.8870937,83.6939546,38.8870937,84.0261471,38.8870937,85.1491222
39.1729905,123.690807,39.1729905,120.19712,39.1729905,115.956606,39.1729905,110.583568,39.1729905,105.67241,39.1729905,101.214475,39.1729905,97.2079103,39.1729905,93.6480513,39.1729905,90.5305389,39.1729905,87.8508546,39.1729905,85.6047058,39.1729905,83.7881075,39.1729905,82.3974932,39.1729905,81.4297792,39.1729905,80.8824122,39.1729905,80.7533969,39.1729905,81.0413095,39.1729905,81.4963767,39.1729905,81.701478,39.1729905,81.7065712,39.1729905,81.7185939,39.1729905,81.7684477,39.1729905,81.8645993,39.1729905,81.9983157,39.1729905,82.1696111,39.1729905,82.3785074,39.1729905,82.6250254,39.1729905,82.9092153,39.1729905,83.2310454,39.1729905,83.5908144,39.1729905,83.9876154,39.1729905,84.4250662,39.1729905,84.7581388,39.1729905,85.8840952
39.3857405,124.323113,39.3857405,120.824726,39.3857405,116.577955,39.3857405,111.196223,39.3857405,106.276298,39.3857405,101.809749,39.3857405,97.7948994,39.3857405,94.2272159,39.3857405,91.1024422,39.3857405,88.4161404,39.3857405,86.1640809,39.3857405,84.342328,39.3857405,82.9473517,39.3857405,81.9760941,39.3857405,81.4260171,39.3857405,81.2951303,39.3857405,81.5820047,39.3857405,82.0367737,39.3857405,82.2418766,39.3857405,82.2469708,39.3857405,82.2589999,39.3857405,82.3089032,39.3857405,82.4051841,39.3857405,82.5391104,39.3857405,82.7106963,39.3857405,82.9199631,39.3857405,83.1669316,39.3857405,83.4516513,39.3857405,83.7740903,39.3857405,84.1345472,39.3857405,84.5321126,39.3857405,84.9704109,39.3857405,85.3041307,39.3857405,86.4322799
39.6385622,125.075068,39.6385622,121.571209,39.6385622,117.317135,39.6385622,111.925226,39.6385622,106.99501,39.6385622,102.518332,39.6385622,98.4937271,39.6385622,94.9168231,39.6385622,91.7834869,39.6385622,89.089377,39.6385622,86.8303392,39.6385622,85.0024956,39.6385622,83.60236,39.6385622,82.6269042,39.6385622,82.0736077,39.6385622,81.9404854,39.6385622,82.2261015,39.6385622,82.6804906,39.6385622,82.8855856,39.6385622,82.8906807,39.6385622,82.902717,39.6385622,82.9526772,39.6385622,83.0491085,39.6385622,83.1832801,39.6385622,83.3552059,39.6385622,83.564907,39.6385622,83.8124038,39.6385622,84.0977454,39.6385622,84.4208992,39.6385622,84.7821639,39.6385622,85.1806272,39.6385622,85.6199211,39.6385622,85.9544015,39.6385622,87.0851273
39.852284,125.711226,39.852284,122.202841,39.852284,117.942699,39.852284,112.542304,39.852284,107.603486,39.852284,103.118326,39.852284,99.0855456,39.852284,95.5009076,39.852284,92.3603848,39.852284,89.6597177,39.852284,87.3948159,39.852284,85.5618507,39.852284,84.1573719,39.852284,83.1783764,39.852284,82.6223579,39.852284,82.4873354,39.852284,82.7718661,39.852284,83.2259108,39.852284,83.4309892,39.852284,83.4360849,39.852284,83.4481267,39.852284,83.4981334,39.852284,83.5946889,39.852284,83.7290642,39.852284,83.9012731,39.852284,84.1113364,39.852284,84.3592741,39.852284,84.645135,39.852284,84.9688859,39.852284,85.3308255,39.852284,85.7300393,39.852284,86.1701655,39.852284,86.5052816,39.852284,87.6381618
40.1056807,126.466045,40.1056807,122.95241,40.1056807,118.685208,40.1056807,113.274908,40.1056807,108.326015,40.1056807,103.830904,40.1056807,99.7885179,40.1056807,96.1947847,40.1056807,93.0458045,40.1056807,90.3374156,40.1056807,88.0656037,40.1056807,86.2265979,40.1056807,84.816991,40.1056807,83.833809,40.1056807,83.2745617,40.1056807,83.1372721,40.1056807,83.4204889,40.1056807,83.8740978,40.1056807,84.0791462,40.1056807,84.0842424,40.1056807,84.0962902,40.1056807,84.1463499,40.1056807,84.2430494,40.1056807,84.3776621,40.1056807,84.5502015,40.1056807,84.7606881,40.1056807,85.0091416,40.1056807,85.2956103,40.1056807,85.6200605,40.1056807,85.9827908,40.1056807,86.382884,40.1056807,86.8239857,40.1056807,87.159847,40.1056807,88.2952529
40.3611032,127.227555,40.3611032,123.708763,40.3611032,119.434582,40.3611032,114.014452,40.3611032,109.055529,40.3611032,104.550491,40.3611032,100.498511,40.3611032,96.8956844,40.3611032,93.7382425,40.3611032,91.0221229,40.3611032,88.7433879,40.3611032,86.8983249,40.3611032,85.4835695,40.3611032,84.4961763,40.3611032,83.933671,40.3611032,83.7940796,40.3611032,84.0759412,40.3611032,84.5290784,40.3611032,84.7340832,40.3611032,84.7391794,40.3611032,84.7512327,40.3611032,84.8013435,40.3611032,84.8981843,40.3611032,85.0330316,40.3611032,85.2058986,40.3611032,85.4168054,40.3611032,85.6657713,40.3611032,85.9528444,40.3611032,86.2779902,40.3611032,86.6415074,40.3611032,87.0424761,40.3611032,87.484549,40.3611032,87.8211525,40.3611032,88.9590738
40.5712525,127.854567,40.5712525,124.331628,40.5712525,120.051819,40.5712525,114.623728,40.5712525,109.656656,40.5712525,105.143535,40.5712525,101.08373,40.5712525,97.4734812,40.5712525,94.3091266,40.5712525,91.5866869,40.5712525,89.3022879,40.5712525,87.4522651,40.5712525,86.0332887,40.5712525,85.0424368,40.5712525,84.4772473,40.5712525,84.3357483,40.5712525,84.6164705,40.5712525,85.0691954,40.5712525,85.2741551,40.5712525,85.2792513,40.5712525,85.2913085,40.5712525,85.3414598,40.5712525,85.438414,40.5712525,85.5734507,40.5712525,85.7465829,40.5712525,85.9578306,40.5712525,86.2072125,40.5712525,86.4947764,40.5712525,86.8204875,40.5712525,87.1846443,40.5712525,87.5863247,40.5712525,88.0291876,40.5712525,88.3663947,40.5712525,89.5063623
40.8272243,128.618917,40.8272243,125.091054,40.8272243,120.804516,40.8272243,115.36687,40.8272243,110.389983,40.8272243,105.867107,40.8272243,101.797849,40.8272243,98.1786238,40.8272243,95.0059033,40.8272243,92.2758098,40.8272243,89.9845469,40.8272243,88.1285082,40.8272243,86.704406,40.8272243,85.7093462,40.8272243,85.1408813,40.8272243,84.9970409,40.8272243,85.276344,40.8272243,85.7285349,40.8272243,85.9334266,40.8272243,85.9385223,40.8272243,85.9505837,40.8272243,86.000782,40.8272243,86.0978708,40.8272243,86.2331339,40.8272243,86.4065841,40.8272243,86.6182409,40.8272243,86.8681228,40.8272243,87.1562771,40.8272243,87.4826682,40.8272243,87.847595,40.8272243,88.2501325,40.8272243,88.6939466,40.8272243,89.0318809,40.8272243,90.1743136
41.063371,129.324656,41.063371,125.79237,41.063371,121.499757,41.063371,116.053445,41.063371,111.06762,41.063371,106.53584,41.063371,102.457939,41.063371,98.8304976,41.063371,95.650113,41.063371,92.9130023,41.063371,90.615441,41.063371,88.7538767,41.063371,87.3250601,41.063371,86.3261223,41.063371,85.7546284,41.063371,85.6086088,41.063371,85.8865712,41.063371,86.3382385,41.063371,86.5430556,41.063371,86.5481505,41.063371,86.5602152,41.063371,86.6104548,41.063371,86.7076643,41.063371,86.8431321,41.063371,87.0168705,41.063371,87.2288989,41.063371,87.4792353,41.063371,87.7679268,41.063371,88.0949371,41.063371,88.4605651,41.063371,88.8638834,41.063371,89.3085646,41.063371,89.6471616,41.063371,90.7918415
41.2937935,130.013851,41.2937935,126.477364,41.2937935,122.178945,41.2937935,116.724308,41.2937935,111.729864,41.2937935,107.189478,41.2937935,103.10321,41.2937935,99.4678075,41.2937935,96.2799905,41.2937935,93.5360698,41.2937935,91.2323915,41.2937935,89.3654556,41.2937935,87.9320501,41.2937935,86.9293301,41.2937935,86.3548726,41.2937935,86.2067076,41.2937935,86.483331,41.2937935,86.934457,41.2937935,87.1391895,41.2937935,87.1442834,41.2937935,87.1563507,41.2937935,87.2066286,41.2937935,87.3039526,41.2937935,87.4396161,41.2937935,87.6136311,41.2937935,87.8260167,41.2937935,88.0767905,41.2937935,88.3659993,41.2937935,88.6936064,41.2937935,89.0599103,41.2937935,89.4639817,41.2937935,89.9094991,41.2937935,90.2487355,41.2937935,91.3955838
41.5291928,130.718506,41.5291928,127.177843,41.5291928,122.873618,41.5291928,117.410615,41.5291928,112.407474,41.5291928,107.858381,41.5291928,103.763636,41.5291928,100.120157,41.5291928,96.924794,41.5291928,94.1739535,41.5291928,91.8640544,41.5291928,89.9916503,41.5291928,88.5535671,41.5291928,87.5469839,41.5291928,86.9694889,41.5291928,86.8191115,41.5291928,87.0943345,41.5291928,87.5448762,41.5291928,87.7495099,41.5291928,87.7546026,41.5291928,87.7666719,41.5291928,87.8169868,41.5291928,87.9144245,41.5291928,88.0502839,41.5291928,88.2245767,41.5291928,88.4373216,41.5291928,88.6885361,41.5291928,88.9782665,41.5291928,89.3064754,41.5291928,89.6734616,41.5291928,90.0782931,41.5291928,90.524655,41.5291928,90.8645372,41.5291928,92.0135756
41.8148395,131.574367,41.8148395,128.028799,41.8148395,123.7177,41.8148395,118.244733,41.8148395,113.231181,41.8148395,108.671636,41.8148395,104.566695,41.8148395,100.913489,41.8148395,97.7090284,41.8148395,94.9498381,41.8148395,92.6324255,41.8148395,90.7534094,41.8148395,89.3096612,41.8148395,88.2983885,41.8148395,87.7171923,41.8148395,87.5640999,41.8148395,87.8375769,41.8148395,88.2873651,41.8148395,88.4918621,41.8148395,88.4969528,41.8148395,88.5090238,41.8148395,88.5593808,41.8148395,88.6569519,41.8148395,88.7930433,41.8148395,88.9676666,41.8148395,89.1808402,41.8148395,89.4325809,41.8148395,89.7229348,41.8148395,90.0518637,41.8148395,90.4196664,41.8148395,90.8254081,41.8148395,91.2727815,41.8148395,91.6134373,41.8148395,92.7651002
42.0285613,132.215321,42.0285613,128.666203,42.0285613,124.350081,42.0285613,118.869785,42.0285613,113.848539,42.0285613,109.281249,42.0285613,105.168739,42.0285613,101.508305,42.0285613,98.2970768,42.0285613,95.5316697,42.0285613,93.2086582,42.0285613,91.3247094,42.0285613,89.8767287,42.0285613,88.8619442,42.0285613,88.2779662,42.0285613,88.1228195,42.0285613,88.3949555,42.0285613,88.8441461,42.0285613,89.0485273,42.0285613,89.0536162,42.0285613,89.0656878,42.0285613,89.1160741,42.0285613,89.2137415,42.0285613,89.3500025,42.0285613,89.5248685,42.0285613,89.7383574,42.0285613,89.990486,42.0285613,90.2812997,42.0285613,90.61076,42.0285613,90.9791657,42.0285613,91.3855798,42.0285613,91.8337006,42.0285613,92.1749283,42.0285613,93.3285313
42.281958,132.975892,42.281958,129.422694,42.281958,125.100762,42.281958,119.611936,42.281958,114.581688,42.281958,110.005306,42.281958,105.883893,42.281958,102.214945,42.281958,98.9957378,42.281958,96.2229944,42.281958,93.8933692,42.281958,92.0035873,42.281958,90.5505937,42.281958,89.5316408,42.281958,88.9443487,42.281958,88.7867382,42.281958,89.0572438,42.281958,89.5056889,42.281958,89.7099193,42.281958,89.7150058,42.281958,89.7270773,42.281958,89.7774961,42.281958,89.875274,42.281958,90.0117317,42.281958,90.1868801,42.281958,90.4007369,42.281958,90.6533184,42.281958,90.9446699,42.281958,91.2747519,42.281958,91.6438636,42.281958,92.0510652,42.281958,92.5000618,42.281958,92.8419595,42.281958,93.9978365
42.494708,133.615043,42.494708,130.058535,42.494708,125.731837,42.494708,120.235964,42.494708,115.198242,42.494708,110.614292,42.494708,106.485457,42.494708,102.809401,42.494708,99.5835263,42.494708,96.8046477,42.494708,94.4694867,42.494708,92.5748172,42.494708,91.117617,42.494708,90.0951584,42.494708,89.505069,42.494708,89.3453659,42.494708,89.6144673,42.494708,90.0622526,42.494708,90.2663427,42.494708,90.2714268,42.494708,90.2834977,42.494708,90.3339415,42.494708,90.431809,42.494708,90.568428,42.494708,90.7438091,42.494708,90.9579699,42.494708,91.2109262,42.494708,91.502723,42.494708,91.8333204,42.494708,92.2030174,42.494708,92.6108724,42.494708,93.0605958,42.494708,93.4030497,42.494708,94.5608145
42.7475298,134.375225,42.7475298,130.814917,42.7475298,126.482703,42.7475298,120.978616,42.7475298,115.93213,42.7475298,111.339275,42.7475298,107.201686,42.7475298,103.517237,42.7475298,100.283479,42.7475298,97.4973393,42.7475298,95.1556203,42.7475298,93.2551534,42.7475298,91.7929558,42.7475298,90.7663226,42.7475298,90.1728896,42.7475298,90.0106683,42.7475298,90.2780573,42.7475298,90.725019,42.7475298,90.9289283,42.7475298,90.9340092,42.7475298,90.9460787,42.7475298,90.99655,42.7475298,91.0945201,42.7475298,91.2313261,42.7475298,91.4069785,42.7475298,91.6214945,42.7475298,91.8748895,42.7475298,92.167208,42.7475298,92.4984098,42.7475298,92.8687936,42.7475298,93.2774155,42.7475298,93.7279922,42.7475298,94.0710994,42.7475298,95.2310818
42.9612515,135.018447,42.9612515,131.455048,42.9612515,127.118286,42.9612515,121.607372,42.9612515,116.553561,42.9612515,111.953241,42.9612515,107.8083,42.9612515,104.116792,42.9612515,100.876399,42.9612515,98.0841414,42.9612515,95.736892,42.9612515,93.8315306,42.9612515,92.3651072,42.9612515,91.3349358,42.9612515,90.7386585,42.9612515,90.5742809,42.9612515,90.840184,42.9612515,91.286413,42.9612515,91.4901548,42.9612515,91.4952327,42.9612515,91.5073003,42.9612515,91.5577925,42.9612515,91.6558459,42.9612515,91.7928062,42.9612515,91.9686835,42.9612515,92.1834947,42.9612515,92.437255,42.9612515,92.7300085,42.9612515,93.0617144,42.9612515,93.4326715,42.9612515,93.8419339,42.9612515,94.2932235,42.9612515,94.6368767,42.9612515,95.7987126
43.2146483,135.781751,43.2146483,132.214824,43.2146483,127.872822,43.2146483,122.353978,43.2146483,117.291599,43.2146483,112.682513,43.2146483,108.528919,43.2146483,104.82909,43.2146483,101.580864,43.2146483,98.7813791,43.2146483,96.4275883,43.2146483,94.5164304,43.2146483,93.044994,43.2146483,92.0106148,43.2146483,91.4109416,43.2146483,91.2439721,43.2146483,91.5080653,43.2146483,91.9533832,43.2146483,92.1569112,43.2146483,92.1619852,43.2146483,92.1740498,43.2146483,92.2245643,43.2146483,92.3227126,43.2146483,92.4598511,43.2146483,92.6359897,43.2146483,92.8511448,43.2146483,93.1053314,43.2146483,93.3985932,43.2146483,93.7308887,43.2146483,94.1025168,43.2146483,94.512529,43.2146483,94.9646539,43.2146483,95.3089466,43.2146483,96.4729547
43.4700708,136.551974,43.4700708,132.981655,43.4700708,128.634528,43.4700708,123.107843,43.4700708,118.036936,43.4700708,113.419093,43.4700708,109.256835,43.4700708,105.548661,43.4700708,102.292572,43.4700708,99.4858225,43.4700708,97.1254502,43.4700708,95.2084526,43.4700708,93.7319567,43.4700708,92.6933194,43.4700708,92.0901952,43.4700708,91.9205728,43.4700708,92.1827869,43.4700708,92.6271355,43.4700708,92.8304281,43.4700708,92.8354976,43.4700708,92.8475582,43.4700708,92.8980922,43.4700708,92.9963315,43.4700708,93.1336444,43.4700708,93.3100404,43.4700708,93.5255357,43.4700708,93.7801448,43.4700708,94.0739109,43.4700708,94.4067921,43.4700708,94.7790871,43.4700708,95.1898451,43.4700708,95.6428009,43.4700708,95.9877302,43.4700708,97.1539008
43.68022,137.186258,43.68022,133.613267,43.68022,129.262051,43.68022,123.729052,43.68022,118.651225,43.68022,114.026244,43.68022,109.856907,43.68022,106.141902,43.68022,102.879369,43.68022,100.066659,43.68022,97.7008807,43.68022,95.7790799,43.68022,94.2984151,43.68022,93.2562602,43.68022,92.6502737,43.68022,92.4784358,43.68022,92.7390608,43.68022,93.1825741,43.68022,93.3856594,43.68022,93.390725,43.68022,93.4027816,43.68022,93.4533295,43.68022,93.5516403,43.68022,93.6890928,43.68022,93.8656961,43.68022,94.0814662,43.68022,94.3364172,43.68022,94.6305921,43.68022,94.9639485,43.68022,95.336785,43.68022,95.7481489,43.68022,96.2017801,43.68022,96.5472269,43.68022,97.715156
43.9361918,137.959635,43.9361918,134.383546,43.9361918,130.027496,43.9361918,124.486948,43.9361918,119.400787,43.9361918,114.76718,43.9361918,110.589267,43.9361918,106.865976,43.9361918,103.595616,43.9361918,100.77566,43.9361918,98.4033028,43.9361918,96.4756491,43.9361918,94.9898956,43.9361918,93.9434361,43.9361918,93.333933,43.9361918,93.1593552,43.9361918,93.4179899,43.9361918,93.8604353,43.9361918,94.0632484,43.9361918,94.0683087,43.9361918,94.0803596,43.9361918,94.1309214,43.9361918,94.229315,43.9361918,94.3669324,43.9361918,94.5437828,43.9361918,94.7598815,43.9361918,95.0152424,43.9361918,95.3099079,43.9361918,95.6438351,43.9361918,96.0173227,43.9361918,96.4294155,43.9361918,96.8838595,43.9361918,97.2299294,43.9361918,98.3999758
