Time ((min)),Degree of Cure [z = 49.990 mm: Degree of Cure],Degree of Cure [z = 49.521 mm: Degree of Cure 1],Degree of Cure [z = 48.125 mm: Degree of Cure 2],Degree of Cure [z = 46.250 mm: Degree of Cure 3],Degree of Cure [z = 44.375 mm: Degree of Cure 4],Degree of Cure [z = 42.500 mm: Degree of Cure 5],Degree of Cure [z = 40.625 mm: Degree of Cure 6],Degree of Cure [z = 38.750 mm: Degree of Cure 7],Degree of Cure [z = 36.875 mm: Degree of Cure 8],Degree of Cure [z = 35.000 mm: Degree of Cure 9],Degree of Cure [z = 33.125 mm: Degree of Cure 10],Degree of Cure [z = 31.250 mm: Degree of Cure 11],Degree of Cure [z = 29.375 mm: Degree of Cure 12],Degree of Cure [z = 27.500 mm: Degree of Cure 13],Degree of Cure [z = 25.625 mm: Degree of Cure 14],Degree of Cure [z = 23.750 mm: Degree of Cure 15],Degree of Cure [z = 21.875 mm: Degree of Cure 16],Degree of Cure [z = 20.479 mm: Degree of Cure 17],Degree of Cure [z = 20.010 mm: Degree of Cure 18]
2.43169975,0.050000019,0.050000016,0.050000014,0.050000012,0.050000011,0.05000001,0.05000001,0.05000001,0.050000009,0.050000009,0.050000009,0.050000009,0.050000009,0.050000009,0.050000009,0.050000009,0.050000009,0.05000001,0.05000001
2.641849,0.050000022,0.050000019,0.050000016,0.050000014,0.050000012,0.050000011,0.050000011,0.050000011,0.05000001,0.05000001,0.05000001,0.05000001,0.05000001,0.05000001,0.05000001,0.05000001,0.05000001,0.05000001,0.05000001
2.89782075,0.050000027,0.050000023,0.050000019,0.050000016,0.050000014,0.050000013,0.050000012,0.050000012,0.050000011,0.050000011,0.050000011,0.050000011,0.050000011,0.050000011,0.050000011,0.050000011,0.050000011,0.050000011,0.050000012
3.1339675,0.050000032,0.050000027,0.050000022,0.050000018,0.050000016,0.050000014,0.050000013,0.050000013,0.050000012,0.050000012,0.050000012,0.050000012,0.050000012,0.050000012,0.050000012,0.050000012,0.050000012,0.050000013,0.050000013
3.36439,0.050000038,0.050000031,0.050000025,0.05000002,0.050000017,0.050000016,0.050000015,0.050000014,0.050000014,0.050000013,0.050000013,0.050000013,0.050000013,0.050000013,0.050000013,0.050000013,0.050000013,0.050000014,0.050000014
3.63261425,0.050000047,0.050000038,0.05000003,0.050000023,0.05000002,0.050000018,0.050000016,0.050000015,0.050000015,0.050000014,0.050000014,0.050000014,0.050000014,0.050000014,0.050000014,0.050000014,0.050000015,0.050000015,0.050000015
3.885436,0.050000056,0.050000045,0.050000035,0.050000027,0.050000022,0.05000002,0.050000018,0.050000017,0.050000016,0.050000016,0.050000015,0.050000015,0.050000015,0.050000015,0.050000015,0.050000015,0.050000016,0.050000016,0.050000016
4.09915775,0.050000066,0.050000051,0.05000004,0.05000003,0.050000025,0.050000021,0.050000019,0.050000018,0.050000017,0.050000017,0.050000016,0.050000016,0.050000016,0.050000016,0.050000016,0.050000016,0.050000017,0.050000017,0.050000017
4.3525545,0.050000079,0.050000061,0.050000046,0.050000034,0.050000028,0.050000024,0.050000021,0.05000002,0.050000019,0.050000018,0.050000018,0.050000017,0.050000017,0.050000017,0.050000017,0.050000018,0.050000018,0.050000018,0.050000018
4.5653045,0.050000092,0.05000007,0.050000053,0.050000038,0.05000003,0.050000026,0.050000023,0.050000021,0.05000002,0.050000019,0.050000019,0.050000018,0.050000018,0.050000018,0.050000018,0.050000019,0.050000019,0.050000019,0.05000002
4.81812625,0.050000111,0.050000083,0.050000061,0.050000044,0.050000034,0.050000028,0.050000025,0.050000023,0.050000021,0.05000002,0.05000002,0.050000019,0.050000019,0.050000019,0.050000019,0.05000002,0.05000002,0.050000021,0.050000021
