Time ((min)),Degree of Cure [z = 49.990 mm: Degree of Cure],Degree of Cure [z = 49.521 mm: Degree of Cure 1],Degree of Cure [z = 48.125 mm: Degree of Cure 2],Degree of Cure [z = 46.250 mm: Degree of Cure 3],Degree of Cure [z = 44.375 mm: Degree of Cure 4],Degree of Cure [z = 42.500 mm: Degree of Cure 5],Degree of Cure [z = 40.625 mm: Degree of Cure 6],Degree of Cure [z = 38.750 mm: Degree of Cure 7],Degree of Cure [z = 36.875 mm: Degree of Cure 8],Degree of Cure [z = 35.000 mm: Degree of Cure 9],Degree of Cure [z = 33.125 mm: Degree of Cure 10],Degree of Cure [z = 31.250 mm: Degree of Cure 11],Degree of Cure [z = 29.375 mm: Degree of Cure 12],Degree of Cure [z = 27.500 mm: Degree of Cure 13],Degree of Cure [z = 25.625 mm: Degree of Cure 14],Degree of Cure [z = 23.750 mm: Degree of Cure 15],Degree of Cure [z = 21.875 mm: Degree of Cure 16],Degree of Cure [z = 20.479 mm: Degree of Cure 17],Degree of Cure [z = 20.010 mm: Degree of Cure 18]
75.3663291,0.644844571,0.651514055,0.671146235,0.696295175,0.718505382,0.737037307,0.751600816,0.762166307,0.76881088,0.771615322,0.770605232,0.765725283,0.756840661,0.743768288,0.726348944,0.704575401,0.678782195,0.65771088,0.65033468
75.6223008,0.646916115,0.653538453,0.673019886,0.697957404,0.719971139,0.738336048,0.752768125,0.763238959,0.7698247,0.772604883,0.771604632,0.7667694,0.757966368,0.745015084,0.727758271,0.706187605,0.680629759,0.659742083,0.652427353
75.8584476,0.648802366,0.65538071,0.674722266,0.699464876,0.721298228,0.739510119,0.75382189,0.764206108,0.770738013,0.773495982,0.772504698,0.767710319,0.758981846,0.746141225,0.729033006,0.707648025,0.682306137,0.661587643,0.654329739
76.0888701,0.650620618,0.657155645,0.676360145,0.700912836,0.722571037,0.7406346,0.754829835,0.765130166,0.771609927,0.774346367,0.773363738,0.768608874,0.759952525,0.747218958,0.730254516,0.709049352,0.683917037,0.66336329,0.656160883
76.3242693,0.652455547,0.658945963,0.678009957,0.70236897,0.723849136,0.741762163,0.755839195,0.76605445,0.772481319,0.775195907,0.774222027,0.769507191,0.76092391,0.748298791,0.731480016,0.710457163,0.685537733,0.665151879,0.658006188
76.6099161,0.654652184,0.661088058,0.679981072,0.704105669,0.725371062,0.743102762,0.757037484,0.76715031,0.773513489,0.776201747,0.775238365,0.770571661,0.76207625,0.749581531,0.73293791,0.712134409,0.687471596,0.667288793,0.660211891
76.8236378,0.656274811,0.662669637,0.681434506,0.705384236,0.72648987,0.744086854,0.75791588,0.767952629,0.774268492,0.776937177,0.775981568,0.771350579,0.762920368,0.750522391,0.734008703,0.713367989,0.688895914,0.668864465,0.661838966
77.0770346,0.658175352,0.664521271,0.683134019,0.706877049,0.727794315,0.745232617,0.758937174,0.768884321,0.775144444,0.777790058,0.77684358,0.772254615,0.763901126,0.751616962,0.73525611,0.714806932,0.690559578,0.670706901,0.663742255
77.2897846,0.659752335,0.666057047,0.684542048,0.708112146,0.728872158,0.746178098,0.759778841,0.769651244,0.775864859,0.778491212,0.777552332,0.772998395,0.764708855,0.752519534,0.736286016,0.715996438,0.691936538,0.672233315,0.665319645
77.5426063,0.661603901,0.667859485,0.68619268,0.709558026,0.730132236,0.747281897,0.760760073,0.770544212,0.776702893,0.779306483,0.778376554,0.773863948,0.765649864,0.753572425,0.737489072,0.717387723,0.693549119,0.67402271,0.667169463
77.7985781,0.663454721,0.669660455,0.687840095,0.710999063,0.731386359,0.7483789,0.761733844,0.771429217,0.777532639,0.780113318,0.779192367,0.774721295,0.766583037,0.754617995,0.738685446,0.718773117,0.695156926,0.675808581,0.669016301
78.0097248,0.66496325,0.671127793,0.689180906,0.712170359,0.732404383,0.749268146,0.762522075,0.772144669,0.77820277,0.780764651,0.779851045,0.775414003,0.767337871,0.755464895,0.739655826,0.719898246,0.69646427,0.677262061,0.670519899
78.2651473,0.66676708,0.67288176,0.690782093,0.713567421,0.733617146,0.750326109,0.763458593,0.772993666,0.778997258,0.781536516,0.780631725,0.776235578,0.768234108,0.756471748,0.740810978,0.721239216,0.698024143,0.678997759,0.672315987
78.5005466,0.668408985,0.674477691,0.692237522,0.714835658,0.734716605,0.751283846,0.764305119,0.773760026,0.779713676,0.782232201,0.781335464,0.776976749,0.769043622,0.757382487,0.741857369,0.722455529,0.699440721,0.68057543,0.673949071
78.7312683,0.669999731,0.67602339,0.693645858,0.716061426,0.735777952,0.752207148,0.765120073,0.774496856,0.780401831,0.782900139,0.782011235,0.777688974,0.769822407,0.758259835,0.742866749,0.723630239,0.70081034,0.682102027,0.675529734
78.9674151,0.671608975,0.677586562,0.695068832,0.717298486,0.736847751,0.753136528,0.765939213,0.775236491,0.781091923,0.783569646,0.782688697,0.778403509,0.770604638,0.759142294,0.743883412,0.724814892,0.702193073,0.683644468,0.677127248
79.2533118,0.673532206,0.67945409,0.696767233,0.718773125,0.738121276,0.754241216,0.76691131,0.776112943,0.781908767,0.784361715,0.783490313,0.779249688,0.771532203,0.760190337,0.745092702,0.726225927,0.703842012,0.685485432,0.679034509
79.4660618,0.67494605,0.68082656,0.698014326,0.719854666,0.739054137,0.755049252,0.767621292,0.776752178,0.782503911,0.784938528,0.784074172,0.779866483,0.772209161,0.760956343,0.745977844,0.727260057,0.705051832,0.686837185,0.680435316
79.7188836,0.676606815,0.682438257,0.699477582,0.721122265,0.740146136,0.755993811,0.768449998,0.777497287,0.783196917,0.785609867,0.78475382,0.780585019,0.772998747,0.761851087,0.747013227,0.728471237,0.706470297,0.688423232,0.682079337
79.9326053,0.677994998,0.683785067,0.700699419,0.722179636,0.741055976,0.756779759,0.769138575,0.778115595,0.783771433,0.786166169,0.785317091,0.781180951,0.773654366,0.762595048,0.747875301,0.729480881,0.707653919,0.689747591,0.683452421
80.1860021,0.679621986,0.685363132,0.702129938,0.723416267,0.742118766,0.75769654,0.769940573,0.778834757,0.784438974,0.786812237,0.785971356,0.781873685,0.774417422,0.763462191,0.748881568,0.730660891,0.709038717,0.691298139,0.685060398
80.4414246,0.681242055,0.686934058,0.703552869,0.724644995,0.743173437,0.75860499,0.770734047,0.779545258,0.785097779,0.787449534,0.786616843,0.782557667,0.775171799,0.764320775,0.749879406,0.731832546,0.71041519,0.692840459,0.686660223
80.6515738,0.682559819,0.688211523,0.704709134,0.725642414,0.74402853,0.759340494,0.771375501,0.780118844,0.785629088,0.787963254,0.787137247,0.783109526,0.775781203,0.765015379,0.750687846,0.732783011,0.71153296,0.694093748,0.68796053
80.9075456,0.684147202,0.689750003,0.706100705,0.72684165,0.74505547,0.76022263,0.772143743,0.780804911,0.786263978,0.788576852,0.78775892,0.783769248,0.776510561,0.765847864,0.751658105,0.733925092,0.712877376,0.695602096,0.689525784
81.1436923,0.685594264,0.691152133,0.707368018,0.727932645,0.745988544,0.761022952,0.772839642,0.781425482,0.786837654,0.789131016,0.788320467,0.784365634,0.777170739,0.766602544,0.752539031,0.734963397,0.714100935,0.696975779,0.690951606
81.3741148,0.686990632,0.69250484,0.708589855,0.728983475,0.746886227,0.761791871,0.77350727,0.782020062,0.787386773,0.789661223,0.788857817,0.78493673,0.777803659,0.767327085,0.753385973,0.73596287,0.715279887,0.698300189,0.692326558
81.6095141,0.688401278,0.693871075,0.709823098,0.730043079,0.747790337,0.762565218,0.774177757,0.782616392,0.787936973,0.790192232,0.789396059,0.785509191,0.778438843,0.768055262,0.754238394,0.736970072,0.71646914,0.699636994,0.69371465
81.8402358,0.689768701,0.695195165,0.711017544,0.731068376,0.748664164,0.763311645,0.774823977,0.783190396,0.788466074,0.790702656,0.78991351,0.786059924,0.77905062,0.768757585,0.755061713,0.737944085,0.717620327,0.700931777,0.695059361
82.1088826,0.691342075,0.69671834,0.712390653,0.732245829,0.749666411,0.764166504,0.775562925,0.783845851,0.789069642,0.791284646,0.790503603,0.786688444,0.779749666,0.769561308,0.756005348,0.739061933,0.718942908,0.702420284,0.696605578
82.3622793,0.692807798,0.698136968,0.713668626,0.733340529,0.75059699,0.764959003,0.776246858,0.784451627,0.789626879,0.791821702,0.791048221,0.78726898,0.780396172,0.770305795,0.756880844,0.740100528,0.72017309,0.703805719,0.698045024
82.5750293,0.694025121,0.699314951,0.71472919,0.734248172,0.751367682,0.765614468,0.77681175,0.784951352,0.790086157,0.792264165,0.791496974,0.787747641,0.780929804,0.770921124,0.75760545,0.740961167,0.721193461,0.704955511,0.699239849
82.8278511,0.695455735,0.700699056,0.715974567,0.735312956,0.752270728,0.766381426,0.777471773,0.785534487,0.7906216,0.792779788,0.792019998,0.788305903,0.781552878,0.771640596,0.758453922,0.741970216,0.722390993,0.706305734,0.70064321
83.0415728,0.696652089,0.701856301,0.717015227,0.736201903,0.753023794,0.767020162,0.778020707,0.786018895,0.791066011,0.793207581,0.792453986,0.788769422,0.782070753,0.772239375,0.759161025,0.742812166,0.723391168,0.707434064,0.701816144
83.2949696,0.698054886,0.703212978,0.718234497,0.73724243,0.753904218,0.767765887,0.77866068,0.786582938,0.791583025,0.79370506,0.792958735,0.789308868,0.782674114,0.772937951,0.759987161,0.743797109,0.724562394,0.708756136,0.703190722
83.5503921,0.699452368,0.70456425,0.719448168,0.738277158,0.754778657,0.768505485,0.779294476,0.787140836,0.792093947,0.794196477,0.793457399,0.789842161,0.78327125,0.773630281,0.760807115,0.74477598,0.725727619,0.710072228,0.70455933
83.7605413,0.70058956,0.705663636,0.720435026,0.739117719,0.755488166,0.769104768,0.779807324,0.78759173,0.792506529,0.794593155,0.793859976,0.790272961,0.783754124,0.774190874,0.761471979,0.745570713,0.726674608,0.711142447,0.705672447
84.0165131,0.701959967,0.706988253,0.721623411,0.740129027,0.756340846,0.769824058,0.78042208,0.788131628,0.793000169,0.795067601,0.79434153,0.790788566,0.784332607,0.774863286,0.76227051,0.746526373,0.727814445,0.712431315,0.707013194
84.2526598,0.703209748,0.708196047,0.722706337,0.741049683,0.757116138,0.77047715,0.780979482,0.788620573,0.793446849,0.795496748,0.79477716,0.791255284,0.784856783,0.775473383,0.762996076,0.747395859,0.7288526,0.713605915,0.70823529
84.4830823,0.70441619,0.709361758,0.723750958,0.741936969,0.757862485,0.771105057,0.781514715,0.78908957,0.793874986,0.795907942,0.79519461,0.791702766,0.785359819,0.776059576,0.763694122,0.748233382,0.729853568,0.714739068,0.709414456
84.7513066,0.705804405,0.710702858,0.724952037,0.742956147,0.758718726,0.771824431,0.782127095,0.78962556,0.794363896,0.796377336,0.795671198,0.792213933,0.785935006,0.776730699,0.764494419,0.749194844,0.731003882,0.716042075,0.710770612
85.0041283,0.707097162,0.7119515,0.726069619,0.743903496,0.759513604,0.772491303,0.782693997,0.790121172,0.794815614,0.796810867,0.796111422,0.792686372,0.786467142,0.777352398,0.76523685,0.750088007,0.732073674,0.717254642,0.712032872
85.2178501,0.70817845,0.712995719,0.727003738,0.744694624,0.760176677,0.773046923,0.783165779,0.79053323,0.795190929,0.797170964,0.796477112,0.793079009,0.786909757,0.777870072,0.765855808,0.7508335,0.732967454,0.718268261,0.713088197
85.4712468,0.709446572,0.714220158,0.728098462,0.745620906,0.760952137,0.773695902,0.783716173,0.791013472,0.795628051,0.797590233,0.796902935,0.793536433,0.787425842,0.778474353,0.766579233,0.751705882,0.734014423,0.719456295,0.714325321
85.6839968,0.710500086,0.715237218,0.729007297,0.746389222,0.761594658,0.774232998,0.784171178,0.791410126,0.79598887,0.79793622,0.797254358,0.793914103,0.787852271,0.77897417,0.767178296,0.752429125,0.734883237,0.720442711,0.715352659
85.9368186,0.711738536,0.716432612,0.730074897,0.747290919,0.762347871,0.77486186,0.784703319,0.791873595,0.796410202,0.798340118,0.797664638,0.794355223,0.788350735,0.779559036,0.767880147,0.753277474,0.735903369,0.721601597,0.716559822
86.1927903,0.712978032,0.717628807,0.731142599,0.74819183,0.763099554,0.775488669,0.785233117,0.792334599,0.796829033,0.798741508,0.798072404,0.794793835,0.788846749,0.780141641,0.768580144,0.754124622,0.736923125,0.722760756,0.717767479
86.4039371,0.713989442,0.718604721,0.732013199,0.748925748,0.763711225,0.775998131,0.785663268,0.792708572,0.797168597,0.799066846,0.798402937,0.795149519,0.789249273,0.780614906,0.769149427,0.754814385,0.737754263,0.723706064,0.718752503
86.6593596,0.715200123,0.719772728,0.733054617,0.749802899,0.764441511,0.776605731,0.786175778,0.793153803,0.797572655,0.799453887,0.798796184,0.795572843,0.789728657,0.781179042,0.769828741,0.75563836,0.738748066,0.724837006,0.719931146
86.8947588,0.716303338,0.720836873,0.734002885,0.750600826,0.765105089,0.777157188,0.786640444,0.793557137,0.797938489,0.799804228,0.799152167,0.795956203,0.790163086,0.781690764,0.770445643,0.756387517,0.73965257,0.725866953,0.721004723
87.1254806,0.717373237,0.721868717,0.73492188,0.751373438,0.765746953,0.77769004,0.787089017,0.79394622,0.798291226,0.800141954,0.799495354,0.796325907,0.790582293,0.782184974,0.771042043,0.757112555,0.74052879,0.726865257,0.722045486
87.3616273,0.71845662,0.722913396,0.735851802,0.752154534,0.76639519,0.778227621,0.787541153,0.794338113,0.798646343,0.800481888,0.799840805,0.796698174,0.791004655,0.782683319,0.771644047,0.757845194,0.741415058,0.727875591,0.723098966
87.6475241,0.719752711,0.724162959,0.736963434,0.753087334,0.767168452,0.778868163,0.78807936,0.794804258,0.799068537,0.800885942,0.800251443,0.797140839,0.791507201,0.783276795,0.772361746,0.758719656,0.742474019,0.729083568,0.724358761
87.8602741,0.7207064,0.725082256,0.737780796,0.753772571,0.767735899,0.779337736,0.788473568,0.795145458,0.799377434,0.80118151,0.800551842,0.797464765,0.791875146,0.783711654,0.772888145,0.75936172,0.743252323,0.729971926,0.725285387
88.1130958,0.721827587,0.726162834,0.73874103,0.754576864,0.76840127,0.779887808,0.788934974,0.795544569,0.799738611,0.80152704,0.800903039,0.797843574,0.792305652,0.784220827,0.773505073,0.760114978,0.744166293,0.731015747,0.726374359
88.3268176,0.722765487,0.727066621,0.739543743,0.755248648,0.768956501,0.780346416,0.789319372,0.795876887,0.800039237,0.801814597,0.801195324,0.798158915,0.792664189,0.784645159,0.77401964,0.760743853,0.744930034,0.731888483,0.727284994
88.5802143,0.723865568,0.728126517,0.740484591,0.756035339,0.769606072,0.780882458,0.789768334,0.796264801,0.800390029,0.802150086,0.801536343,0.798526926,0.793082804,0.785140925,0.774621352,0.761479952,0.745824841,0.73291159,0.728352713
88.8356368,0.724961811,0.729182534,0.741421462,0.756817991,0.770251674,0.781414739,0.790213816,0.796649502,0.800737797,0.802482631,0.801874383,0.798891808,0.793498037,0.785633003,0.775219097,0.762211922,0.746715493,0.733930568,0.729416313
89.0457861,0.725854101,0.730041942,0.74218349,0.757454028,0.77077585,0.78184654,0.790574956,0.796961212,0.801019492,0.802751958,0.802148171,0.799187399,0.793834552,0.786032034,0.775704198,0.762806504,0.74743964,0.734759536,0.730281731
89.3017578,0.726929626,0.731077669,0.743101384,0.758219535,0.771406185,0.782365395,0.79100864,0.797335375,0.801357535,0.803075121,0.802476696,0.799542149,0.794238556,0.786511339,0.776287302,0.763521817,0.748311577,0.735758241,0.731324522
89.5379046,0.727910696,0.732022274,0.743938047,0.758916678,0.771979697,0.782837088,0.791402651,0.797675155,0.801664426,0.803368466,0.802774917,0.799864238,0.794605496,0.786946913,0.776817604,0.76417295,0.749106027,0.736668747,0.732275392
89.7683271,0.728857918,0.732934145,0.744745294,0.759588763,0.772532139,0.783291124,0.791781703,0.798001909,0.801959482,0.803650469,0.803061614,0.800173929,0.794958417,0.787366042,0.77732822,0.76480042,0.749872258,0.737547405,0.733193155
90.0037263,0.729815322,0.733855669,0.745560653,0.760267048,0.773089218,0.783748647,0.792163461,0.798330874,0.802256467,0.803934287,0.803350163,0.800485666,0.795313772,0.787788253,0.777842919,0.765433417,0.750645898,0.738435063,0.734120478
90.2893731,0.730963365,0.734960488,0.746537618,0.761079045,0.773755526,0.784295472,0.792619481,0.798723684,0.802611009,0.804273077,0.803694607,0.800857846,0.795738147,0.7882927,0.778458279,0.76619086,0.751572493,0.739498885,0.735232048
90.5030948,0.731812695,0.735777705,0.747259866,0.76167884,0.77424731,0.784698801,0.792955673,0.799013184,0.802872256,0.804522695,0.803948396,0.801132103,0.796050942,0.78866466,0.778912287,0.766750127,0.75225724,0.740285504,0.736054118
90.7564916,0.732808875,0.736736061,0.7481064,0.762381291,0.774822824,0.785170508,0.793348685,0.799351513,0.803177514,0.804814342,0.804244921,0.801452577,0.796416529,0.789099555,0.779443402,0.767404855,0.753059524,0.741207668,0.737018011
90.9692416,0.733636528,0.737532165,0.74880926,0.76296409,0.775299977,0.78556138,0.793674226,0.799631691,0.803430269,0.805055814,0.804490433,0.801717941,0.796719301,0.789459834,0.779883602,0.767947863,0.753725414,0.741973466,0.737818594
91.2220633,0.73460952,0.738467917,0.749634977,0.763648237,0.775859707,0.786019643,0.794055747,0.79995997,0.803726375,0.805338683,0.804778038,0.802028827,0.797074075,0.789882121,0.780399811,0.76858506,0.754507417,0.7428733,0.738759463
91.4780351,0.73558337,0.739404335,0.750460833,0.764331963,0.776418697,0.786477055,0.794436427,0.800287456,0.804021732,0.805620822,0.805064902,0.802338934,0.79742801,0.790303523,0.78091517,0.769221623,0.75528926,0.74377347,0.739700853
91.6891818,0.736378029,0.740168325,0.75113427,0.764889091,0.776873885,0.786849344,0.794746164,0.80055386,0.804261974,0.805850301,0.805298225,0.802591177,0.797715942,0.790646424,0.781334699,0.769740135,0.755926585,0.744507649,0.740468783
91.9446043,0.737329251,0.741082694,0.75193987,0.7655551,0.777417708,0.787293938,0.795115962,0.800871878,0.804548738,0.80612421,0.805576723,0.802892268,0.798059666,0.791055845,0.781835784,0.77035978,0.756688734,0.745386074,0.74138774
92.1800036,0.73819602,0.741915743,0.752673434,0.76616111,0.777912227,0.787698044,0.795451993,0.801160815,0.80480926,0.806373044,0.805829725,0.803165806,0.798371964,0.791427906,0.782291309,0.770923404,0.757382486,0.74618611,0.74222484
92.4107253,0.739036582,0.74272348,0.753384362,0.766748032,0.778390906,0.78808906,0.79577707,0.801440302,0.805061248,0.806613722,0.806074435,0.803430384,0.79867405,0.791787852,0.78273213,0.771469103,0.758054614,0.746961604,0.743036392
92.6468721,0.739887693,0.743541225,0.754103748,0.767341544,0.778874696,0.78848411,0.796105437,0.801722592,0.805315753,0.806856798,0.806321581,0.803697599,0.798979163,0.792151453,0.78317755,0.772020758,0.758734516,0.747746467,0.743857886
92.9327688,0.74090583,0.74451928,0.7549637,0.768050524,0.779452281,0.788955581,0.796497255,0.802059404,0.805619403,0.80714681,0.806616447,0.80401641,0.7993432,0.792585319,0.783709189,0.772679517,0.759546982,0.748684879,0.744840275
93.1455188,0.741654929,0.745238772,0.755595998,0.76857148,0.779876478,0.789301741,0.796784894,0.802306652,0.805842306,0.8073597,0.806832898,0.804250435,0.799610425,0.792903826,0.784099554,0.773163426,0.760144172,0.749374996,0.745562854
93.3983406,0.742535509,0.746084417,0.756338808,0.769183114,0.780374279,0.789707854,0.79712231,0.802596676,0.806103772,0.807609421,0.807086793,0.804524941,0.799923873,0.793277449,0.784557556,0.773731403,0.760845517,0.750185872,0.746412011
93.6120623,0.743272055,0.746791638,0.75695975,0.769694113,0.780790004,0.790046935,0.797404013,0.802838813,0.80632207,0.807817914,0.807298769,0.804754117,0.800185554,0.79358937,0.784939976,0.774205806,0.761431627,0.750863825,0.74712208
93.8654591,0.74413586,0.747620925,0.757687529,0.77029269,0.781276778,0.79044388,0.797733765,0.803122251,0.806577608,0.808061975,0.807546904,0.805022379,0.800491854,0.793954483,0.785387669,0.774761366,0.762118376,0.75165856,0.747954595
